CVE ID,#,Product Type,Vendor,Product,Version,Year
CVE-2015-6642,2,OS,Google,Android,6.0,2016
CVE-2015-6642,3,OS,Google,Android,6.0.1,2016
CVE-2015-6640,1,OS,Google,Android,4.4.4,2016
CVE-2015-6640,2,OS,Google,Android,5.0,2016
CVE-2015-6640,3,OS,Google,Android,5.1.1,2016
CVE-2015-6640,4,OS,Google,Android,6.0,2016
CVE-2015-6639,1,OS,Google,Android,5.0,2016
CVE-2015-6639,2,OS,Google,Android,5.1.1,2016
CVE-2015-6639,3,OS,Google,Android,6.0,2016
CVE-2015-6639,4,OS,Google,Android,6.0.1,2016
CVE-2015-6638,1,OS,Google,Android,5.0,2016
CVE-2015-6638,2,OS,Google,Android,5.1.1,2016
CVE-2015-6638,3,OS,Google,Android,6.0,2016
CVE-2015-6638,4,OS,Google,Android,6.0.1,2016
CVE-2015-6637,1,OS,Google,Android,4.4.4,2016
CVE-2015-6637,2,OS,Google,Android,5.0,2016
CVE-2015-6637,3,OS,Google,Android,5.1.1,2016
CVE-2015-6637,4,OS,Google,Android,6.0,2016
CVE-2015-6637,5,OS,Google,Android,6.0.1,2016
CVE-2015-6636,1,OS,Google,Android,5.0,2016
CVE-2015-6636,2,OS,Google,Android,5.1.1,2016
CVE-2015-6636,3,OS,Google,Android,6.0,2016
CVE-2015-6636,4,OS,Google,Android,6.0.1,2016
CVE-2015-6566,1,OS,Fedoraproject,Fedora,21,2016
CVE-2015-6566,2,Application,Zarafa,Zarafa Collaboration Platform,*,2016
CVE-2015-6552,1,Application,Veritas,Netbackup,7.0,2016
CVE-2015-6552,2,Application,Veritas,Netbackup,7.0.1,2016
CVE-2015-6552,3,Application,Veritas,Netbackup,7.1.0.1,2016
CVE-2015-6552,4,Application,Veritas,Netbackup,7.1.0.2,2016
CVE-2015-6552,5,Application,Veritas,Netbackup,7.1.0.3,2016
CVE-2015-6552,6,Application,Veritas,Netbackup,7.1.0.4,2016
CVE-2015-6552,7,Application,Veritas,Netbackup,7.5.0.1,2016
CVE-2015-6552,8,Application,Veritas,Netbackup,7.5.0.3,2016
CVE-2015-6552,9,Application,Veritas,Netbackup,7.5.0.4,2016
CVE-2015-6552,10,Application,Veritas,Netbackup,7.5.0.5,2016
CVE-2015-6552,11,Application,Veritas,Netbackup,7.5.0.6,2016
CVE-2015-6552,12,Application,Veritas,Netbackup,7.5.0.7,2016
CVE-2015-6552,13,Application,Veritas,Netbackup,7.6.0.2,2016
CVE-2015-6552,14,Application,Veritas,Netbackup,7.6.0.3,2016
CVE-2015-6552,15,Application,Veritas,Netbackup,7.6.0.4,2016
CVE-2015-6552,16,Application,Veritas,Netbackup,7.6.1.1,2016
CVE-2015-6552,17,Application,Veritas,Netbackup,7.6.1.2,2016
CVE-2015-6552,18,Application,Veritas,Netbackup,7.7.1,2016
CVE-2015-6552,19,Application,Veritas,Netbackup Appliance,1.1.0.1,2016
CVE-2015-6552,20,Application,Veritas,Netbackup Appliance,1.1.0.2,2016
CVE-2015-6552,21,Application,Veritas,Netbackup Appliance,1.2,2016
CVE-2015-6552,22,Application,Veritas,Netbackup Appliance,2.0,2016
CVE-2015-6552,23,Application,Veritas,Netbackup Appliance,2.0.1,2016
CVE-2015-6552,24,Application,Veritas,Netbackup Appliance,2.0.2,2016
CVE-2015-6552,25,Application,Veritas,Netbackup Appliance,2.0.3,2016
CVE-2015-6552,26,Application,Veritas,Netbackup Appliance,2.5,2016
CVE-2015-6552,27,Application,Veritas,Netbackup Appliance,2.5.1,2016
CVE-2015-6552,28,Application,Veritas,Netbackup Appliance,2.5.2,2016
CVE-2015-6552,29,Application,Veritas,Netbackup Appliance,2.5.3,2016
CVE-2015-6552,30,Application,Veritas,Netbackup Appliance,2.6,2016
CVE-2015-6552,31,Application,Veritas,Netbackup Appliance,2.6.0.2,2016
CVE-2015-6552,32,Application,Veritas,Netbackup Appliance,2.6.0.3,2016
CVE-2015-6552,33,Application,Veritas,Netbackup Appliance,2.6.0.4,2016
CVE-2015-6552,34,Application,Veritas,Netbackup Appliance,2.6.1,2016
CVE-2015-6552,35,Application,Veritas,Netbackup Appliance,2.6.1.1,2016
CVE-2015-6552,36,Application,Veritas,Netbackup Appliance,2.6.1.2,2016
CVE-2015-6552,37,Application,Veritas,Netbackup Appliance,2.7.1,2016
CVE-2015-6551,1,Application,Veritas,Netbackup,7.0,2016
CVE-2015-6551,2,Application,Veritas,Netbackup,7.0.1,2016
CVE-2015-6551,3,Application,Veritas,Netbackup,7.1.0.1,2016
CVE-2015-6551,4,Application,Veritas,Netbackup,7.1.0.2,2016
CVE-2015-6551,5,Application,Veritas,Netbackup,7.1.0.3,2016
CVE-2015-6551,6,Application,Veritas,Netbackup,7.1.0.4,2016
CVE-2015-6551,7,Application,Veritas,Netbackup,7.5.0.1,2016
CVE-2015-6551,8,Application,Veritas,Netbackup,7.5.0.3,2016
CVE-2015-6551,9,Application,Veritas,Netbackup,7.5.0.4,2016
CVE-2015-6551,10,Application,Veritas,Netbackup,7.5.0.5,2016
CVE-2015-6551,11,Application,Veritas,Netbackup,7.5.0.6,2016
CVE-2015-6551,12,Application,Veritas,Netbackup,7.5.0.7,2016
CVE-2015-6551,13,Application,Veritas,Netbackup,7.6.0.2,2016
CVE-2015-6551,14,Application,Veritas,Netbackup,7.6.0.3,2016
CVE-2015-6551,15,Application,Veritas,Netbackup,7.6.0.4,2016
CVE-2015-6551,16,Application,Veritas,Netbackup,7.6.1.1,2016
CVE-2015-6551,17,Application,Veritas,Netbackup,7.6.1.2,2016
CVE-2015-6551,18,Application,Veritas,Netbackup,7.7.1,2016
CVE-2015-6551,19,Application,Veritas,Netbackup Appliance,1.1.0.1,2016
CVE-2015-6551,20,Application,Veritas,Netbackup Appliance,1.1.0.2,2016
CVE-2015-6551,21,Application,Veritas,Netbackup Appliance,1.2,2016
CVE-2015-6551,22,Application,Veritas,Netbackup Appliance,2.0,2016
CVE-2015-6551,23,Application,Veritas,Netbackup Appliance,2.0.1,2016
CVE-2015-6551,24,Application,Veritas,Netbackup Appliance,2.0.2,2016
CVE-2015-6551,25,Application,Veritas,Netbackup Appliance,2.0.3,2016
CVE-2015-6551,26,Application,Veritas,Netbackup Appliance,2.5,2016
CVE-2015-6551,27,Application,Veritas,Netbackup Appliance,2.5.1,2016
CVE-2015-6551,28,Application,Veritas,Netbackup Appliance,2.5.2,2016
CVE-2015-6551,29,Application,Veritas,Netbackup Appliance,2.5.3,2016
CVE-2015-6551,30,Application,Veritas,Netbackup Appliance,2.6,2016
CVE-2015-6551,31,Application,Veritas,Netbackup Appliance,2.6.0.2,2016
CVE-2015-6551,32,Application,Veritas,Netbackup Appliance,2.6.0.3,2016
CVE-2015-6551,33,Application,Veritas,Netbackup Appliance,2.6.0.4,2016
CVE-2015-6551,34,Application,Veritas,Netbackup Appliance,2.6.1,2016
CVE-2015-6551,35,Application,Veritas,Netbackup Appliance,2.6.1.1,2016
CVE-2015-6551,36,Application,Veritas,Netbackup Appliance,2.6.1.2,2016
CVE-2015-6551,37,Application,Veritas,Netbackup Appliance,2.7.1,2016
CVE-2015-6550,1,Application,Veritas,Netbackup,7.0,2016
CVE-2015-6550,2,Application,Veritas,Netbackup,7.0.1,2016
CVE-2015-6550,3,Application,Veritas,Netbackup,7.1.0.1,2016
CVE-2015-6550,4,Application,Veritas,Netbackup,7.1.0.2,2016
CVE-2015-6550,5,Application,Veritas,Netbackup,7.1.0.3,2016
CVE-2015-6550,6,Application,Veritas,Netbackup,7.1.0.4,2016
CVE-2015-6550,7,Application,Veritas,Netbackup,7.5.0.1,2016
CVE-2015-6550,8,Application,Veritas,Netbackup,7.5.0.3,2016
CVE-2015-6550,9,Application,Veritas,Netbackup,7.5.0.4,2016
CVE-2015-6550,10,Application,Veritas,Netbackup,7.5.0.5,2016
CVE-2015-6550,11,Application,Veritas,Netbackup,7.5.0.6,2016
CVE-2015-6550,12,Application,Veritas,Netbackup,7.5.0.7,2016
CVE-2015-6550,13,Application,Veritas,Netbackup,7.6.0.2,2016
CVE-2015-6550,14,Application,Veritas,Netbackup,7.6.0.3,2016
CVE-2015-6550,15,Application,Veritas,Netbackup,7.6.0.4,2016
CVE-2015-6550,16,Application,Veritas,Netbackup,7.6.1.1,2016
CVE-2015-6550,17,Application,Veritas,Netbackup,7.6.1.2,2016
CVE-2015-6550,18,Application,Veritas,Netbackup,7.7.1,2016
CVE-2015-6550,19,Application,Veritas,Netbackup Appliance,1.1.0.1,2016
CVE-2015-6550,20,Application,Veritas,Netbackup Appliance,1.1.0.2,2016
CVE-2015-6550,21,Application,Veritas,Netbackup Appliance,1.2,2016
CVE-2015-6550,22,Application,Veritas,Netbackup Appliance,2.0,2016
CVE-2015-6550,23,Application,Veritas,Netbackup Appliance,2.0.1,2016
CVE-2015-6550,24,Application,Veritas,Netbackup Appliance,2.0.2,2016
CVE-2015-6550,25,Application,Veritas,Netbackup Appliance,2.0.3,2016
CVE-2015-6550,26,Application,Veritas,Netbackup Appliance,2.5,2016
CVE-2015-6550,27,Application,Veritas,Netbackup Appliance,2.5.1,2016
CVE-2015-6550,28,Application,Veritas,Netbackup Appliance,2.5.2,2016
CVE-2015-6550,29,Application,Veritas,Netbackup Appliance,2.5.3,2016
CVE-2015-6550,30,Application,Veritas,Netbackup Appliance,2.6,2016
CVE-2015-6550,31,Application,Veritas,Netbackup Appliance,2.6.0.2,2016
CVE-2015-6550,32,Application,Veritas,Netbackup Appliance,2.6.0.3,2016
CVE-2015-6550,33,Application,Veritas,Netbackup Appliance,2.6.0.4,2016
CVE-2015-6550,34,Application,Veritas,Netbackup Appliance,2.6.1,2016
CVE-2015-6550,35,Application,Veritas,Netbackup Appliance,2.6.1.1,2016
CVE-2015-6550,36,Application,Veritas,Netbackup Appliance,2.6.1.2,2016
CVE-2015-6550,37,Application,Veritas,Netbackup Appliance,2.7.1,2016
CVE-2015-6541,1,Application,Zimbra,Zimbra Collaboration Server,*,2016
CVE-2015-6527,1,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,2,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,3,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,4,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,5,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,6,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,7,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,8,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,9,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,10,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,11,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,12,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,13,Application,PHP,PHP,7.0.0,2016
CVE-2015-6527,14,Application,PHP,PHP,7.0.0,2016
CVE-2015-6467,1,Application,Advantech,Webaccess,*,2016
CVE-2015-6435,1,OS,Cisco,Firepower Extensible Operating System,1.1.1,2016
CVE-2015-6435,2,OS,Cisco,Firepower Extensible Operating System,1.1\(1.86\),2016
CVE-2015-6435,3,OS,Cisco,Firepower Extensible Operating System,1.1\(1.160\),2016
CVE-2015-6435,4,Application,Cisco,Unified Computing System,1.0 Base,2016
CVE-2015-6435,5,Application,Cisco,Unified Computing System,1.0\(2k\),2016
CVE-2015-6435,6,Application,Cisco,Unified Computing System,1.1\(1m\),2016
CVE-2015-6435,7,Application,Cisco,Unified Computing System,1.1 Base,2016
CVE-2015-6435,8,Application,Cisco,Unified Computing System,1.2 Base,2016
CVE-2015-6435,9,Application,Cisco,Unified Computing System,1.2\(1d\),2016
CVE-2015-6435,10,Application,Cisco,Unified Computing System,1.3\(1q\),2016
CVE-2015-6435,11,Application,Cisco,Unified Computing System,1.3\(1o\),2016
CVE-2015-6435,12,Application,Cisco,Unified Computing System,1.3\(1y\),2016
CVE-2015-6435,13,Application,Cisco,Unified Computing System,1.3\(1w\),2016
CVE-2015-6435,14,Application,Cisco,Unified Computing System,1.3\(1p\),2016
CVE-2015-6435,15,Application,Cisco,Unified Computing System,1.3\(1n\),2016
CVE-2015-6435,16,Application,Cisco,Unified Computing System,1.3\(1m\),2016
CVE-2015-6435,17,Application,Cisco,Unified Computing System,1.3\(1t\),2016
CVE-2015-6435,18,Application,Cisco,Unified Computing System,1.3\(1c\),2016
CVE-2015-6435,19,Application,Cisco,Unified Computing System,1.3 Base,2016
CVE-2015-6435,20,Application,Cisco,Unified Computing System,1.4\(1m\),2016
CVE-2015-6435,21,Application,Cisco,Unified Computing System,1.4\(3i\),2016
CVE-2015-6435,22,Application,Cisco,Unified Computing System,1.4\(3l\),2016
CVE-2015-6435,23,Application,Cisco,Unified Computing System,1.4 Base,2016
CVE-2015-6435,24,Application,Cisco,Unified Computing System,1.4\(3q\),2016
CVE-2015-6435,25,Application,Cisco,Unified Computing System,1.4\(4i\),2016
CVE-2015-6435,26,Application,Cisco,Unified Computing System,1.4\(3y\),2016
CVE-2015-6435,27,Application,Cisco,Unified Computing System,1.4\(3m\),2016
CVE-2015-6435,28,Application,Cisco,Unified Computing System,1.4\(4k\),2016
CVE-2015-6435,29,Application,Cisco,Unified Computing System,1.4\(3s\),2016
CVE-2015-6435,30,Application,Cisco,Unified Computing System,1.4\(4g\),2016
CVE-2015-6435,31,Application,Cisco,Unified Computing System,1.4\(3u\),2016
CVE-2015-6435,32,Application,Cisco,Unified Computing System,1.4\(4j\),2016
CVE-2015-6435,33,Application,Cisco,Unified Computing System,1.4\(4f\),2016
CVE-2015-6435,34,Application,Cisco,Unified Computing System,1.4\(1i\),2016
CVE-2015-6435,35,Application,Cisco,Unified Computing System,1.4\(1j\),2016
CVE-2015-6435,36,Application,Cisco,Unified Computing System,2.0\(3b\),2016
CVE-2015-6435,37,Application,Cisco,Unified Computing System,2.0\(1q\),2016
CVE-2015-6435,38,Application,Cisco,Unified Computing System,2.0\(5a\),2016
CVE-2015-6435,39,Application,Cisco,Unified Computing System,2.0\(4b\),2016
CVE-2015-6435,40,Application,Cisco,Unified Computing System,2.0 Base,2016
CVE-2015-6435,41,Application,Cisco,Unified Computing System,2.0\(3a\),2016
CVE-2015-6435,42,Application,Cisco,Unified Computing System,2.0\(1m\),2016
CVE-2015-6435,43,Application,Cisco,Unified Computing System,2.0\(2r\),2016
CVE-2015-6435,44,Application,Cisco,Unified Computing System,2.0\(4a\),2016
CVE-2015-6435,45,Application,Cisco,Unified Computing System,2.0\(2m\),2016
CVE-2015-6435,46,Application,Cisco,Unified Computing System,2.0\(1s\),2016
CVE-2015-6435,47,Application,Cisco,Unified Computing System,2.0\(2q\),2016
CVE-2015-6435,48,Application,Cisco,Unified Computing System,2.0\(3c\),2016
CVE-2015-6435,49,Application,Cisco,Unified Computing System,2.0\(1x\),2016
CVE-2015-6435,50,Application,Cisco,Unified Computing System,2.0\(1w\),2016
CVE-2015-6435,51,Application,Cisco,Unified Computing System,2.0\(5c\),2016
CVE-2015-6435,52,Application,Cisco,Unified Computing System,2.0\(5b\),2016
CVE-2015-6435,53,Application,Cisco,Unified Computing System,2.0\(1t\),2016
CVE-2015-6435,54,Application,Cisco,Unified Computing System,2.0\(4d\),2016
CVE-2015-6435,55,Application,Cisco,Unified Computing System,2.1 Base,2016
CVE-2015-6435,56,Application,Cisco,Unified Computing System,2.1\(1d\),2016
CVE-2015-6435,57,Application,Cisco,Unified Computing System,2.1\(1f\),2016
CVE-2015-6435,58,Application,Cisco,Unified Computing System,2.1\(1b\),2016
CVE-2015-6435,59,Application,Cisco,Unified Computing System,2.1\(1e\),2016
CVE-2015-6435,60,Application,Cisco,Unified Computing System,2.1\(1a\),2016
CVE-2015-6435,61,Application,Cisco,Unified Computing System,2.1\(2a\),2016
CVE-2015-6435,62,Application,Cisco,Unified Computing System,2.2\(3g\),2016
CVE-2015-6435,63,Application,Cisco,Unified Computing System,2.2\(3d\),2016
CVE-2015-6435,64,Application,Cisco,Unified Computing System,2.2\(1d\),2016
CVE-2015-6435,65,Application,Cisco,Unified Computing System,2.2\(3a\),2016
CVE-2015-6435,66,Application,Cisco,Unified Computing System,2.2\(3f\),2016
CVE-2015-6435,67,Application,Cisco,Unified Computing System,2.2\(1f\),2016
CVE-2015-6435,68,Application,Cisco,Unified Computing System,2.2\(1c\),2016
CVE-2015-6435,69,Application,Cisco,Unified Computing System,2.2\(2c\),2016
CVE-2015-6435,70,Application,Cisco,Unified Computing System,2.2\(1h\),2016
CVE-2015-6435,71,Application,Cisco,Unified Computing System,2.2\(1e\),2016
CVE-2015-6435,72,Application,Cisco,Unified Computing System,2.2\(1b\),2016
CVE-2015-6435,73,Application,Cisco,Unified Computing System,2.2\(2c\)a,2016
CVE-2015-6435,74,Application,Cisco,Unified Computing System,2.2\(5a\),2016
CVE-2015-6435,75,Application,Cisco,Unified Computing System,2.2 Base,2016
CVE-2015-6435,76,Application,Cisco,Unified Computing System,2.2\(1g\),2016
CVE-2015-6435,77,Application,Cisco,Unified Computing System,2.2\(3c\),2016
CVE-2015-6435,78,Application,Cisco,Unified Computing System,2.2\(4c\),2016
CVE-2015-6435,79,Application,Cisco,Unified Computing System,2.2\(3e\),2016
CVE-2015-6435,80,Application,Cisco,Unified Computing System,2.2\(3b\),2016
CVE-2015-6435,81,Application,Cisco,Unified Computing System,2.2\(4b\),2016
CVE-2015-6435,82,Application,Cisco,Unified Computing System,3.0\(1c\),2016
CVE-2015-6435,83,Application,Cisco,Unified Computing System,3.0\(1e\),2016
CVE-2015-6435,84,Application,Cisco,Unified Computing System,3.0\(2d\),2016
CVE-2015-6435,85,Application,Cisco,Unified Computing System,3.0\(1d\),2016
CVE-2015-6435,86,Application,Cisco,Unified Computing System,3.0\(2c\),2016
CVE-2015-6434,1,Application,Cisco,Prime Infrastructure,2.2\(2\),2016
CVE-2015-6433,1,Application,Cisco,Unified Communications Manager,11.0\(0.98000.225\),2016
CVE-2015-6432,1,OS,Cisco,Ios Xr,4.2.0,2016
CVE-2015-6432,2,OS,Cisco,Ios Xr,4.3.0,2016
CVE-2015-6432,3,OS,Cisco,Ios Xr,5.0.0,2016
CVE-2015-6432,4,OS,Cisco,Ios Xr,5.1.0,2016
CVE-2015-6432,5,OS,Cisco,Ios Xr,5.2.0,2016
CVE-2015-6432,6,OS,Cisco,Ios Xr,5.2.2,2016
CVE-2015-6432,7,OS,Cisco,Ios Xr,5.2.4,2016
CVE-2015-6432,8,OS,Cisco,Ios Xr,5.3.0,2016
CVE-2015-6432,9,OS,Cisco,Ios Xr,5.3.2,2016
CVE-2015-6421,1,Application,Cisco,Wide Area Application Services,5.1.1b,2016
CVE-2015-6421,2,Application,Cisco,Wide Area Application Services,5.1.1d,2016
CVE-2015-6421,3,Application,Cisco,Wide Area Application Services,5.1.1a,2016
CVE-2015-6421,4,Application,Cisco,Wide Area Application Services,5.1.1,2016
CVE-2015-6421,5,Application,Cisco,Wide Area Application Services,5.1.1c,2016
CVE-2015-6421,6,Application,Cisco,Wide Area Application Services,5.2 Base,2016
CVE-2015-6421,7,Application,Cisco,Wide Area Application Services,5.2.1,2016
CVE-2015-6421,8,Application,Cisco,Wide Area Application Services,5.3.1,2016
CVE-2015-6421,9,Application,Cisco,Wide Area Application Services,5.3.3,2016
CVE-2015-6421,10,Application,Cisco,Wide Area Application Services,5.3.5a,2016
CVE-2015-6421,11,Application,Cisco,Wide Area Application Services,5.3.5c,2016
CVE-2015-6421,12,Application,Cisco,Wide Area Application Services,5.3.5b,2016
CVE-2015-6421,13,Application,Cisco,Wide Area Application Services,5.3.5,2016
CVE-2015-6398,1,OS,Cisco,Nx-os,11.0\\\(1b\\\),2016
CVE-2015-6360,1,Application,Cisco,Adaptive Security Appliance Software,8.1.0.104,2016
CVE-2015-6360,2,Application,Cisco,Adaptive Security Appliance Software,8.2.0.45,2016
CVE-2015-6360,3,Application,Cisco,Adaptive Security Appliance Software,8.2.1,2016
CVE-2015-6360,4,Application,Cisco,Adaptive Security Appliance Software,8.2.1.11,2016
CVE-2015-6360,5,Application,Cisco,Adaptive Security Appliance Software,8.2.2,2016
CVE-2015-6360,6,Application,Cisco,Adaptive Security Appliance Software,8.2.2.9,2016
CVE-2015-6360,7,Application,Cisco,Adaptive Security Appliance Software,8.2.2.10,2016
CVE-2015-6360,8,Application,Cisco,Adaptive Security Appliance Software,8.2.2.12,2016
CVE-2015-6360,9,Application,Cisco,Adaptive Security Appliance Software,8.2.2.16,2016
CVE-2015-6360,10,Application,Cisco,Adaptive Security Appliance Software,8.2.2.17,2016
CVE-2015-6360,11,Application,Cisco,Adaptive Security Appliance Software,8.2.3,2016
CVE-2015-6360,12,Application,Cisco,Adaptive Security Appliance Software,8.2.4,2016
CVE-2015-6360,13,Application,Cisco,Adaptive Security Appliance Software,8.2.4.1,2016
CVE-2015-6360,14,Application,Cisco,Adaptive Security Appliance Software,8.2.4.4,2016
CVE-2015-6360,15,Application,Cisco,Adaptive Security Appliance Software,8.2.5,2016
CVE-2015-6360,16,Application,Cisco,Adaptive Security Appliance Software,8.2.5.13,2016
CVE-2015-6360,17,Application,Cisco,Adaptive Security Appliance Software,8.2.5.22,2016
CVE-2015-6360,18,Application,Cisco,Adaptive Security Appliance Software,8.2.5.26,2016
CVE-2015-6360,19,Application,Cisco,Adaptive Security Appliance Software,8.2.5.33,2016
CVE-2015-6360,20,Application,Cisco,Adaptive Security Appliance Software,8.2.5.40,2016
CVE-2015-6360,21,Application,Cisco,Adaptive Security Appliance Software,8.2.5.41,2016
CVE-2015-6360,22,Application,Cisco,Adaptive Security Appliance Software,8.2.5.46,2016
CVE-2015-6360,23,Application,Cisco,Adaptive Security Appliance Software,8.2.5.48,2016
CVE-2015-6360,24,Application,Cisco,Adaptive Security Appliance Software,8.2.5.50,2016
CVE-2015-6360,25,Application,Cisco,Adaptive Security Appliance Software,8.2.5.52,2016
CVE-2015-6360,26,Application,Cisco,Adaptive Security Appliance Software,8.2.5.55,2016
CVE-2015-6360,27,Application,Cisco,Adaptive Security Appliance Software,8.2.5.57,2016
CVE-2015-6360,28,Application,Cisco,Adaptive Security Appliance Software,8.3.1,2016
CVE-2015-6360,29,Application,Cisco,Adaptive Security Appliance Software,8.3.1.1,2016
CVE-2015-6360,30,Application,Cisco,Adaptive Security Appliance Software,8.3.1.4,2016
CVE-2015-6360,31,Application,Cisco,Adaptive Security Appliance Software,8.3.1.6,2016
CVE-2015-6360,32,Application,Cisco,Adaptive Security Appliance Software,8.3.2,2016
CVE-2015-6360,33,Application,Cisco,Adaptive Security Appliance Software,8.3.2.4,2016
CVE-2015-6360,34,Application,Cisco,Adaptive Security Appliance Software,8.3.2.13,2016
CVE-2015-6360,35,Application,Cisco,Adaptive Security Appliance Software,8.3.2.23,2016
CVE-2015-6360,36,Application,Cisco,Adaptive Security Appliance Software,8.3.2.25,2016
CVE-2015-6360,37,Application,Cisco,Adaptive Security Appliance Software,8.3.2.31,2016
CVE-2015-6360,38,Application,Cisco,Adaptive Security Appliance Software,8.3.2.33,2016
CVE-2015-6360,39,Application,Cisco,Adaptive Security Appliance Software,8.3.2.34,2016
CVE-2015-6360,40,Application,Cisco,Adaptive Security Appliance Software,8.3.2.37,2016
CVE-2015-6360,41,Application,Cisco,Adaptive Security Appliance Software,8.3.2.39,2016
CVE-2015-6360,42,Application,Cisco,Adaptive Security Appliance Software,8.3.2.40,2016
CVE-2015-6360,43,Application,Cisco,Adaptive Security Appliance Software,8.3.2.41,2016
CVE-2015-6360,44,Application,Cisco,Adaptive Security Appliance Software,8.3.2.44,2016
CVE-2015-6360,45,Application,Cisco,Adaptive Security Appliance Software,8.4.0,2016
CVE-2015-6360,46,Application,Cisco,Adaptive Security Appliance Software,8.4.1,2016
CVE-2015-6360,47,Application,Cisco,Adaptive Security Appliance Software,8.4.1.3,2016
CVE-2015-6360,48,Application,Cisco,Adaptive Security Appliance Software,8.4.1.11,2016
CVE-2015-6360,49,Application,Cisco,Adaptive Security Appliance Software,8.4.2,2016
CVE-2015-6360,50,Application,Cisco,Adaptive Security Appliance Software,8.4.2.1,2016
CVE-2015-6360,51,Application,Cisco,Adaptive Security Appliance Software,8.4.2.8,2016
CVE-2015-6360,52,Application,Cisco,Adaptive Security Appliance Software,8.4.3,2016
CVE-2015-6360,53,Application,Cisco,Adaptive Security Appliance Software,8.4.3.8,2016
CVE-2015-6360,54,Application,Cisco,Adaptive Security Appliance Software,8.4.3.9,2016
CVE-2015-6360,55,Application,Cisco,Adaptive Security Appliance Software,8.4.4,2016
CVE-2015-6360,56,Application,Cisco,Adaptive Security Appliance Software,8.4.4.1,2016
CVE-2015-6360,57,Application,Cisco,Adaptive Security Appliance Software,8.4.4.3,2016
CVE-2015-6360,58,Application,Cisco,Adaptive Security Appliance Software,8.4.4.5,2016
CVE-2015-6360,59,Application,Cisco,Adaptive Security Appliance Software,8.4.4.9,2016
CVE-2015-6360,60,Application,Cisco,Adaptive Security Appliance Software,8.4.5,2016
CVE-2015-6360,61,Application,Cisco,Adaptive Security Appliance Software,8.4.5.6,2016
CVE-2015-6360,62,Application,Cisco,Adaptive Security Appliance Software,8.4.6,2016
CVE-2015-6360,63,Application,Cisco,Adaptive Security Appliance Software,8.4.7,2016
CVE-2015-6360,64,Application,Cisco,Adaptive Security Appliance Software,8.4.7.3,2016
CVE-2015-6360,65,Application,Cisco,Adaptive Security Appliance Software,8.4.7.15,2016
CVE-2015-6360,66,Application,Cisco,Adaptive Security Appliance Software,8.4.7.22,2016
CVE-2015-6360,67,Application,Cisco,Adaptive Security Appliance Software,8.4.7.23,2016
CVE-2015-6360,68,Application,Cisco,Adaptive Security Appliance Software,8.4.7.26,2016
CVE-2015-6360,69,Application,Cisco,Adaptive Security Appliance Software,8.4.7.28,2016
CVE-2015-6360,70,Application,Cisco,Adaptive Security Appliance Software,8.4.7.29,2016
CVE-2015-6360,71,Application,Cisco,Adaptive Security Appliance Software,8.5.1,2016
CVE-2015-6360,72,Application,Cisco,Adaptive Security Appliance Software,8.5.1.1,2016
CVE-2015-6360,73,Application,Cisco,Adaptive Security Appliance Software,8.5.1.6,2016
CVE-2015-6360,74,Application,Cisco,Adaptive Security Appliance Software,8.5.1.7,2016
CVE-2015-6360,75,Application,Cisco,Adaptive Security Appliance Software,8.5.1.14,2016
CVE-2015-6360,76,Application,Cisco,Adaptive Security Appliance Software,8.5.1.17,2016
CVE-2015-6360,77,Application,Cisco,Adaptive Security Appliance Software,8.5.1.18,2016
CVE-2015-6360,78,Application,Cisco,Adaptive Security Appliance Software,8.5.1.19,2016
CVE-2015-6360,79,Application,Cisco,Adaptive Security Appliance Software,8.5.1.21,2016
CVE-2015-6360,80,Application,Cisco,Adaptive Security Appliance Software,8.5.1.24,2016
CVE-2015-6360,81,Application,Cisco,Adaptive Security Appliance Software,8.6.1,2016
CVE-2015-6360,82,Application,Cisco,Adaptive Security Appliance Software,8.6.1.1,2016
CVE-2015-6360,83,Application,Cisco,Adaptive Security Appliance Software,8.6.1.2,2016
CVE-2015-6360,84,Application,Cisco,Adaptive Security Appliance Software,8.6.1.5,2016
CVE-2015-6360,85,Application,Cisco,Adaptive Security Appliance Software,8.6.1.10,2016
CVE-2015-6360,86,Application,Cisco,Adaptive Security Appliance Software,8.6.1.12,2016
CVE-2015-6360,87,Application,Cisco,Adaptive Security Appliance Software,8.6.1.13,2016
CVE-2015-6360,88,Application,Cisco,Adaptive Security Appliance Software,8.6.1.14,2016
CVE-2015-6360,89,Application,Cisco,Adaptive Security Appliance Software,8.6.1.17,2016
CVE-2015-6360,90,Application,Cisco,Adaptive Security Appliance Software,8.7.1,2016
CVE-2015-6360,91,Application,Cisco,Adaptive Security Appliance Software,8.7.1.1,2016
