CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2017-17424,https://www.cvedetails.com/cve/CVE-2017-17424/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUScheduleSet Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4235.	,None,Sql Injection
CVE-2017-17423,https://www.cvedetails.com/cve/CVE-2017-17423/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUBackupSegment Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4234.	,None,Execute Code
CVE-2017-17423,https://www.cvedetails.com/cve/CVE-2017-17423/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUBackupSegment Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4234.	,None,Sql Injection
CVE-2017-17422,https://www.cvedetails.com/cve/CVE-2017-17422/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUBackup Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4233.	,None,Execute Code
CVE-2017-17422,https://www.cvedetails.com/cve/CVE-2017-17422/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUBackup Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4233.	,None,Sql Injection
CVE-2017-17421,https://www.cvedetails.com/cve/CVE-2017-17421/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUSelectionSet Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4232.	,None,Execute Code
CVE-2017-17421,https://www.cvedetails.com/cve/CVE-2017-17421/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUSelectionSet Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4232.	,None,Sql Injection
CVE-2017-17420,https://www.cvedetails.com/cve/CVE-2017-17420/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUJobCountHistory Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4231.	,None,Execute Code
CVE-2017-17420,https://www.cvedetails.com/cve/CVE-2017-17420/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUJobCountHistory Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4231.	,None,Sql Injection
CVE-2017-17419,https://www.cvedetails.com/cve/CVE-2017-17419/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUTransferHistory Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4230.	,None,Execute Code
CVE-2017-17419,https://www.cvedetails.com/cve/CVE-2017-17419/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUTransferHistory Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4230.	,None,Sql Injection
CVE-2017-17418,https://www.cvedetails.com/cve/CVE-2017-17418/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPolicy Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4229.	,None,Execute Code
CVE-2017-17418,https://www.cvedetails.com/cve/CVE-2017-17418/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPolicy Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4229.	,None,Sql Injection
CVE-2017-17417,https://www.cvedetails.com/cve/CVE-2017-17417/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus Acknowledge method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4228.	,None,Execute Code
CVE-2017-17417,https://www.cvedetails.com/cve/CVE-2017-17417/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus Acknowledge method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4228.	,None,Sql Injection
CVE-2017-17416,https://www.cvedetails.com/cve/CVE-2017-17416/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus GetPlugins method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4227.	,None,Execute Code
CVE-2017-17416,https://www.cvedetails.com/cve/CVE-2017-17416/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus GetPlugins method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4227.	,None,Sql Injection
CVE-2017-17415,https://www.cvedetails.com/cve/CVE-2017-17415/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus Count method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4226.	,None,Execute Code
CVE-2017-17415,https://www.cvedetails.com/cve/CVE-2017-17415/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus Count method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4226.	,None,Sql Injection
CVE-2017-17414,https://www.cvedetails.com/cve/CVE-2017-17414/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4225.	,None,Execute Code
CVE-2017-17414,https://www.cvedetails.com/cve/CVE-2017-17414/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUPhaseStatus Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4225.	,None,Sql Injection
CVE-2017-17413,https://www.cvedetails.com/cve/CVE-2017-17413/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUBackupTargetSet Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4224.	,None,Execute Code
CVE-2017-17413,https://www.cvedetails.com/cve/CVE-2017-17413/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of NVBUBackupTargetSet Get method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute code in the context of the underlying database. Was ZDI-CAN-4224.	,None,Sql Injection
CVE-2017-17412,https://www.cvedetails.com/cve/CVE-2017-17412/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of GET method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute arbitrary code in the context of the underlying database. Was ZDI-CAN-4223.	,None,Execute Code
CVE-2017-17412,https://www.cvedetails.com/cve/CVE-2017-17412/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of GET method requests. The issue results from the lack of proper validation of a user-supplied string before using it to construct SQL queries. An attacker can leverage this vulnerability to execute arbitrary code in the context of the underlying database. Was ZDI-CAN-4223.	,None,Sql Injection
CVE-2017-17407,https://www.cvedetails.com/cve/CVE-2017-17407/,7.5,Partial,Partial,Partial,is not required to exploit this vulnerability. The specific flaw exists within the handling of the content parameter provided to the script_test.jsp endpoint. A crafted content request parameter can trigger execution of a system call composed from a user-supplied string. An attacker can leverage this vulnerability to execute code under the context of the web service. Was ZDI-CAN-5080.	,None,Execute Code
CVE-2017-17406,https://www.cvedetails.com/cve/CVE-2017-17406/,7.5,Partial,Partial,Partial,"is not required to exploit this vulnerability. The specific flaw exists within an exposed RMI registry, which listens on TCP ports 1800 and 1850 by default. The issue results from the lack of proper validation of user-supplied data, which can result in deserialization of untrusted data. An attacker can leverage this vulnerability to execute arbitrary code under the context of the current process. Was ZDI-CAN-4753.	",None,Execute Code
CVE-2017-17328,https://www.cvedetails.com/cve/CVE-2017-17328/,7.1,Complete,None,None,Not required,None,Overflow
CVE-2017-17327,https://www.cvedetails.com/cve/CVE-2017-17327/,4.3,None,None,Partial,Not required,None,
CVE-2017-17325,https://www.cvedetails.com/cve/CVE-2017-17325/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2017-17324,https://www.cvedetails.com/cve/CVE-2017-17324/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2017-17324,https://www.cvedetails.com/cve/CVE-2017-17324/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2017-17323,https://www.cvedetails.com/cve/CVE-2017-17323/,4,Partial,None,None,,None,
CVE-2017-17322,https://www.cvedetails.com/cve/CVE-2017-17322/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2017-17320,https://www.cvedetails.com/cve/CVE-2017-17320/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2017-17319,https://www.cvedetails.com/cve/CVE-2017-17319/,7.1,Complete,None,None,Not required,None,Obtain Information
CVE-2017-17318,https://www.cvedetails.com/cve/CVE-2017-17318/,6.1,None,None,Complete,Not required,None,Denial Of Service
CVE-2017-17317,https://www.cvedetails.com/cve/CVE-2017-17317/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2017-17316,https://www.cvedetails.com/cve/CVE-2017-17316/,5,None,None,Partial,Not required,None,
CVE-2017-17315,https://www.cvedetails.com/cve/CVE-2017-17315/,5,None,None,Partial,Not required,None,
CVE-2017-17314,https://www.cvedetails.com/cve/CVE-2017-17314/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2017-17313,https://www.cvedetails.com/cve/CVE-2017-17313/,7.1,None,None,Complete,Not required,None,Overflow
CVE-2017-17312,https://www.cvedetails.com/cve/CVE-2017-17312/,7.8,None,None,Complete,Not required,None,
CVE-2017-17311,https://www.cvedetails.com/cve/CVE-2017-17311/,7.8,None,None,Complete,Not required,None,
CVE-2017-17310,https://www.cvedetails.com/cve/CVE-2017-17310/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17309,https://www.cvedetails.com/cve/CVE-2017-17309/,7.8,Complete,None,None,Not required,None,Directory traversal
CVE-2017-17308,https://www.cvedetails.com/cve/CVE-2017-17308/,5,None,None,Partial,Not required,None,
CVE-2017-17307,https://www.cvedetails.com/cve/CVE-2017-17307/,4.3,None,None,Partial,Not required,None,
CVE-2017-17306,https://www.cvedetails.com/cve/CVE-2017-17306/,4.3,None,None,Partial,Not required,None,
CVE-2017-17305,https://www.cvedetails.com/cve/CVE-2017-17305/,4.3,Partial,None,None,Not required,None,
CVE-2017-17304,https://www.cvedetails.com/cve/CVE-2017-17304/,5.5,None,Partial,Partial,,None,
CVE-2017-17303,https://www.cvedetails.com/cve/CVE-2017-17303/,4,Partial,None,None,,None,Obtain Information
CVE-2017-17301,https://www.cvedetails.com/cve/CVE-2017-17301/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2017-17300,https://www.cvedetails.com/cve/CVE-2017-17300/,7.8,None,None,Complete,Not required,None,
CVE-2017-17299,https://www.cvedetails.com/cve/CVE-2017-17299/,5,None,None,Partial,Not required,None,Denial Of Service
CVE-2017-17298,https://www.cvedetails.com/cve/CVE-2017-17298/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17297,https://www.cvedetails.com/cve/CVE-2017-17297/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17296,https://www.cvedetails.com/cve/CVE-2017-17296/,5,None,None,Partial,Not required,None,
CVE-2017-17295,https://www.cvedetails.com/cve/CVE-2017-17295/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17290,https://www.cvedetails.com/cve/CVE-2017-17290/,5,None,None,Partial,Not required,None,
CVE-2017-17288,https://www.cvedetails.com/cve/CVE-2017-17288/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17287,https://www.cvedetails.com/cve/CVE-2017-17287/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17286,https://www.cvedetails.com/cve/CVE-2017-17286/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17285,https://www.cvedetails.com/cve/CVE-2017-17285/,5.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2017-17285,https://www.cvedetails.com/cve/CVE-2017-17285/,5.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2017-17284,https://www.cvedetails.com/cve/CVE-2017-17284/,5,None,None,Partial,Not required,None,
CVE-2017-17283,https://www.cvedetails.com/cve/CVE-2017-17283/,5,None,None,Partial,Not required,None,
CVE-2017-17281,https://www.cvedetails.com/cve/CVE-2017-17281/,4,Partial,None,None,,None,Obtain Information
CVE-2017-17279,https://www.cvedetails.com/cve/CVE-2017-17279/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2017-17258,https://www.cvedetails.com/cve/CVE-2017-17258/,5,None,None,Partial,Not required,None,
CVE-2017-17257,https://www.cvedetails.com/cve/CVE-2017-17257/,5,None,None,Partial,Not required,None,Denial Of Service
CVE-2017-17256,https://www.cvedetails.com/cve/CVE-2017-17256/,5,None,None,Partial,Not required,None,Denial Of Service
CVE-2017-17255,https://www.cvedetails.com/cve/CVE-2017-17255/,5,None,None,Partial,Not required,None,
CVE-2017-17254,https://www.cvedetails.com/cve/CVE-2017-17254/,5,None,None,Partial,Not required,None,
CVE-2017-17253,https://www.cvedetails.com/cve/CVE-2017-17253/,5,None,None,Partial,Not required,None,
CVE-2017-17252,https://www.cvedetails.com/cve/CVE-2017-17252/,5,None,None,Partial,Not required,None,
CVE-2017-17251,https://www.cvedetails.com/cve/CVE-2017-17251/,5,None,None,Partial,Not required,None,
CVE-2017-17250,https://www.cvedetails.com/cve/CVE-2017-17250/,7.1,None,None,Complete,Not required,None,Execute Code
CVE-2017-17227,https://www.cvedetails.com/cve/CVE-2017-17227/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2017-17226,https://www.cvedetails.com/cve/CVE-2017-17226/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2017-17225,https://www.cvedetails.com/cve/CVE-2017-17225/,8.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2017-17225,https://www.cvedetails.com/cve/CVE-2017-17225/,8.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2017-17223,https://www.cvedetails.com/cve/CVE-2017-17223/,8,Partial,Partial,Complete,,None,Directory traversal
CVE-2017-17223,https://www.cvedetails.com/cve/CVE-2017-17223/,8,Partial,Partial,Complete,,None,Obtain Information
CVE-2017-17222,https://www.cvedetails.com/cve/CVE-2017-17222/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2017-17221,https://www.cvedetails.com/cve/CVE-2017-17221/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2017-17220,https://www.cvedetails.com/cve/CVE-2017-17220/,5,None,None,Partial,Not required,None,
CVE-2017-17219,https://www.cvedetails.com/cve/CVE-2017-17219/,5,None,None,Partial,Not required,None,
CVE-2017-17218,https://www.cvedetails.com/cve/CVE-2017-17218/,5,None,None,Partial,Not required,None,
CVE-2017-17217,https://www.cvedetails.com/cve/CVE-2017-17217/,4.3,None,None,Partial,Not required,None,
CVE-2017-17216,https://www.cvedetails.com/cve/CVE-2017-17216/,4.3,None,None,Partial,Not required,None,
CVE-2017-17215,https://www.cvedetails.com/cve/CVE-2017-17215/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2017-17202,https://www.cvedetails.com/cve/CVE-2017-17202/,5,None,None,Partial,Not required,None,
CVE-2017-17201,https://www.cvedetails.com/cve/CVE-2017-17201/,4.3,None,None,Partial,Not required,None,
CVE-2017-17200,https://www.cvedetails.com/cve/CVE-2017-17200/,4.3,None,None,Partial,Not required,None,
CVE-2017-17199,https://www.cvedetails.com/cve/CVE-2017-17199/,4.3,None,None,Partial,Not required,None,
CVE-2017-17187,https://www.cvedetails.com/cve/CVE-2017-17187/,4,None,None,Partial,,None,Overflow
CVE-2017-17186,https://www.cvedetails.com/cve/CVE-2017-17186/,5.5,None,Partial,Partial,,None,
CVE-2017-17185,https://www.cvedetails.com/cve/CVE-2017-17185/,4,None,None,Partial,,None,
CVE-2017-17184,https://www.cvedetails.com/cve/CVE-2017-17184/,4,None,None,Partial,,None,Overflow
CVE-2017-17183,https://www.cvedetails.com/cve/CVE-2017-17183/,4,None,None,Partial,,None,Overflow
CVE-2017-17182,https://www.cvedetails.com/cve/CVE-2017-17182/,4,None,None,Partial,,None,
CVE-2017-17176,https://www.cvedetails.com/cve/CVE-2017-17176/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2017-17174,https://www.cvedetails.com/cve/CVE-2017-17174/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2017-17173,https://www.cvedetails.com/cve/CVE-2017-17173/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2017-17172,https://www.cvedetails.com/cve/CVE-2017-17172/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2017-17171,https://www.cvedetails.com/cve/CVE-2017-17171/,6.3,None,None,Complete,,None,Denial Of Service
CVE-2017-17170,https://www.cvedetails.com/cve/CVE-2017-17170/,5.5,None,Partial,Partial,,None,
CVE-2017-17169,https://www.cvedetails.com/cve/CVE-2017-17169/,5.5,None,Partial,Partial,,None,
CVE-2017-17168,https://www.cvedetails.com/cve/CVE-2017-17168/,5.5,None,Partial,Partial,,None,
CVE-2017-17167,https://www.cvedetails.com/cve/CVE-2017-17167/,4.3,Partial,None,None,Not required,None,
CVE-2017-17166,https://www.cvedetails.com/cve/CVE-2017-17166/,5,None,None,Partial,Not required,None,
CVE-2017-17165,https://www.cvedetails.com/cve/CVE-2017-17165/,7.8,None,None,Complete,Not required,None,
CVE-2017-17164,https://www.cvedetails.com/cve/CVE-2017-17164/,5,None,None,Partial,Not required,None,
CVE-2017-17161,https://www.cvedetails.com/cve/CVE-2017-17161/,7.2,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2017-17160,https://www.cvedetails.com/cve/CVE-2017-17160/,7.1,None,None,Complete,Not required,None,Overflow
CVE-2017-17159,https://www.cvedetails.com/cve/CVE-2017-17159/,6.1,None,None,Complete,Not required,None,
CVE-2017-17157,https://www.cvedetails.com/cve/CVE-2017-17157/,5,None,None,Partial,Not required,None,
CVE-2017-17156,https://www.cvedetails.com/cve/CVE-2017-17156/,5,None,None,Partial,Not required,None,
CVE-2017-17155,https://www.cvedetails.com/cve/CVE-2017-17155/,5,None,None,Partial,Not required,None,
CVE-2017-17154,https://www.cvedetails.com/cve/CVE-2017-17154/,5,None,None,Partial,Not required,None,
CVE-2017-17153,https://www.cvedetails.com/cve/CVE-2017-17153/,5,None,None,Partial,Not required,None,
CVE-2017-17152,https://www.cvedetails.com/cve/CVE-2017-17152/,4.3,None,None,Partial,Not required,None,
CVE-2017-17151,https://www.cvedetails.com/cve/CVE-2017-17151/,4.3,None,None,Partial,Not required,None,
CVE-2017-17148,https://www.cvedetails.com/cve/CVE-2017-17148/,4.9,None,None,Complete,Not required,None,
CVE-2017-17147,https://www.cvedetails.com/cve/CVE-2017-17147/,4.9,None,None,Complete,Not required,None,Overflow
CVE-2017-17146,https://www.cvedetails.com/cve/CVE-2017-17146/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2017-17146,https://www.cvedetails.com/cve/CVE-2017-17146/,7.2,Complete,Complete,Complete,Not required,None,Overflow
CVE-2017-17144,https://www.cvedetails.com/cve/CVE-2017-17144/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17143,https://www.cvedetails.com/cve/CVE-2017-17143/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17142,https://www.cvedetails.com/cve/CVE-2017-17142/,5,None,None,Partial,Not required,None,Overflow
CVE-2017-17141,https://www.cvedetails.com/cve/CVE-2017-17141/,4.3,None,None,Partial,Not required,None,
CVE-2017-17140,https://www.cvedetails.com/cve/CVE-2017-17140/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2017-17139,https://www.cvedetails.com/cve/CVE-2017-17139/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2017-17131,https://www.cvedetails.com/cve/CVE-2017-17131/,6.3,None,None,Complete,,None,
CVE-2017-17108,https://www.cvedetails.com/cve/CVE-2017-17108/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2017-17101,https://www.cvedetails.com/cve/CVE-2017-17101/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2017-17098,https://www.cvedetails.com/cve/CVE-2017-17098/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2017-17097,https://www.cvedetails.com/cve/CVE-2017-17097/,5,Partial,None,None,Not required,None,
CVE-2017-17062,https://www.cvedetails.com/cve/CVE-2017-17062/,4,None,Partial,None,,None,Cross Site Scripting
CVE-2017-17020,https://www.cvedetails.com/cve/CVE-2017-17020/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2017-16945,https://www.cvedetails.com/cve/CVE-2017-16945/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2017-16928,https://www.cvedetails.com/cve/CVE-2017-16928/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2017-16924,https://www.cvedetails.com/cve/CVE-2017-16924/,5,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2017-16922,https://www.cvedetails.com/cve/CVE-2017-16922/,5,Partial,None,None,Not required,None,Directory traversal
CVE-2017-16914,https://www.cvedetails.com/cve/CVE-2017-16914/,7.1,None,None,Complete,Not required,None,Denial Of Service
CVE-2017-16913,https://www.cvedetails.com/cve/CVE-2017-16913/,7.1,None,None,Complete,Not required,None,Denial Of Service
CVE-2017-16913,https://www.cvedetails.com/cve/CVE-2017-16913/,7.1,None,None,Complete,Not required,None,Overflow
CVE-2017-16912,https://www.cvedetails.com/cve/CVE-2017-16912/,7.1,None,None,Complete,Not required,None,Denial Of Service
CVE-2017-16910,https://www.cvedetails.com/cve/CVE-2017-16910/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2017-16909,https://www.cvedetails.com/cve/CVE-2017-16909/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2017-16905,https://www.cvedetails.com/cve/CVE-2017-16905/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2017-16890,https://www.cvedetails.com/cve/CVE-2017-16890/,4.3,None,None,Partial,Not required,None,
CVE-2017-16887,https://www.cvedetails.com/cve/CVE-2017-16887/,5,Partial,None,None,Not required,None,
CVE-2017-16886,https://www.cvedetails.com/cve/CVE-2017-16886/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2017-16885,https://www.cvedetails.com/cve/CVE-2017-16885/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2017-16878,https://www.cvedetails.com/cve/CVE-2017-16878/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2017-16873,https://www.cvedetails.com/cve/CVE-2017-16873/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2017-16864,https://www.cvedetails.com/cve/CVE-2017-16864/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2017-16863,https://www.cvedetails.com/cve/CVE-2017-16863/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2017-16862,https://www.cvedetails.com/cve/CVE-2017-16862/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2017-16861,https://www.cvedetails.com/cve/CVE-2017-16861/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2017-16860,https://www.cvedetails.com/cve/CVE-2017-16860/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2017-16859,https://www.cvedetails.com/cve/CVE-2017-16859/,4,Partial,None,None,,None,Directory traversal
CVE-2017-16858,https://www.cvedetails.com/cve/CVE-2017-16858/,4.9,Partial,Partial,None,,None,
CVE-2017-16839,https://www.cvedetails.com/cve/CVE-2017-16839/,6.9,Complete,Complete,Complete,Not required,None,
CVE-2017-16835,https://www.cvedetails.com/cve/CVE-2017-16835/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2017-16816,https://www.cvedetails.com/cve/CVE-2017-16816/,4,None,None,Partial,,None,Denial Of Service
CVE-2017-16790,https://www.cvedetails.com/cve/CVE-2017-16790/,4,Partial,None,None,,None,
CVE-2017-16773,https://www.cvedetails.com/cve/CVE-2017-16773/,6.5,Partial,Partial,Partial,,None,Bypass a restriction or similar
CVE-2017-16772,https://www.cvedetails.com/cve/CVE-2017-16772/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2017-16771,https://www.cvedetails.com/cve/CVE-2017-16771/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2017-16770,https://www.cvedetails.com/cve/CVE-2017-16770/,4,Partial,None,None,,None,Obtain Information
CVE-2017-16769,https://www.cvedetails.com/cve/CVE-2017-16769/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2017-16756,https://www.cvedetails.com/cve/CVE-2017-16756/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2017-16755,https://www.cvedetails.com/cve/CVE-2017-16755/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2017-16753,https://www.cvedetails.com/cve/CVE-2017-16753/,5,None,None,Partial,Not required,None,
CVE-2017-16751,https://www.cvedetails.com/cve/CVE-2017-16751/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2017-16751,https://www.cvedetails.com/cve/CVE-2017-16751/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2017-16749,https://www.cvedetails.com/cve/CVE-2017-16749/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2017-16748,https://www.cvedetails.com/cve/CVE-2017-16748/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2017-16747,https://www.cvedetails.com/cve/CVE-2017-16747/,6.8,Partial,Partial,Partial,Not required,None,
